,epoch,train_mse,train_r2,test_mse,test_r2
0,0,0.0866561664789915,0.17210078239440918,0.02587474213214591,0.73612380027771
1,1,0.020215226337313652,0.8223655819892883,0.017503799055702984,0.8181391954421997
2,2,0.01904960421472788,0.8215160369873047,0.01894549821736291,0.7975260019302368
3,3,0.016443768069148063,0.8417301774024963,0.010728772758739069,0.8863065242767334
4,4,0.01486137706041336,0.8531508445739746,0.01319691917160526,0.8560859560966492
5,5,0.01591670086607337,0.8393245935440063,0.01272908310056664,0.8605469465255737
6,6,0.015359585754573345,0.8439969420433044,0.013937710522441193,0.8465206623077393
7,7,0.013633345786482096,0.8608165383338928,0.012468355766031891,0.8613608479499817
8,8,0.013689930394291878,0.8595083355903625,0.021765848563518375,0.7572888135910034
9,9,0.012258830782026052,0.8744217157363892,0.036156674730591476,0.5974565744400024
10,10,0.008732925342395902,0.9102572202682495,0.027679066639393568,0.6925375461578369
11,11,0.007774488655850291,0.9199975728988647,0.006734483249601908,0.9250679612159729
12,12,0.006656470045447349,0.9315488338470459,0.004279861845134292,0.9532084465026855
13,13,0.0051792074982076886,0.9467612504959106,0.003188253853295464,0.9646618366241455
14,14,0.005408083286136389,0.9444884061813354,0.006094609896535985,0.9326469898223877
15,15,0.005254465564154089,0.9460247159004211,0.008184298232663423,0.9089193344116211
16,16,0.004644345076754689,0.9522730708122253,0.002653656199981924,0.9708006978034973
17,17,0.0036435293359681964,0.9626125693321228,0.0024540538288420066,0.972917914390564
18,18,0.005062755952589214,0.9479230046272278,0.005133609316544607,0.9429700970649719
19,19,0.0045878952890634535,0.9528824687004089,0.003116651132586412,0.9653591513633728
20,20,0.004121131156571209,0.9577557444572449,0.007030227498034947,0.9222143888473511
21,21,0.006920674204826355,0.9288467764854431,0.0023233057763718534,0.9746000170707703
22,22,0.0038523080991581084,0.9603934288024902,0.0025061336418730207,0.9722691774368286
23,23,0.00406572110299021,0.9582901000976562,0.002220796814071946,0.9754629135131836
24,24,0.0035880583403632045,0.9631515741348267,0.0033627320153755136,0.9628485441207886
25,25,0.0031672005755826833,0.9675368070602417,0.007508807859267108,0.9164583683013916
26,26,0.0037544870041310787,0.9614558219909668,0.0022571055342268664,0.9750695824623108
27,27,0.003189010340720415,0.9673106670379639,0.00318467291072011,0.9648371934890747
28,28,0.0026114158034324644,0.9732521772384644,0.0015999566749087535,0.9823859333992004
29,29,0.0021979340468533336,0.977557361125946,0.001472915395424934,0.9838355779647827
30,30,0.002895998922176659,0.970285952091217,0.0015130628489714582,0.9834958910942078
31,31,0.0021576197743415834,0.9779435396194458,0.002592539429315366,0.9713059663772583
32,32,0.0022391876671463253,0.9770849347114563,0.0025764402525965124,0.971343457698822
33,33,0.003001545720268041,0.9691839218139648,0.00194756910786964,0.9783983826637268
34,34,0.0029353974210098387,0.9698248505592346,0.0020404309034347534,0.9776142239570618
35,35,0.00227709860727191,0.9766836762428284,0.0011952570494031534,0.9869561195373535
36,36,0.0032083942582830788,0.9670440554618835,0.005000255157938227,0.944465696811676
37,37,0.0024326404212042687,0.9751039147377014,0.001344013991911197,0.9852184653282166
38,38,0.0022765608178451657,0.9766807556152344,0.002085713560518343,0.9770463109016418
39,39,0.0020015307399444283,0.979497492313385,0.0036883725915686227,0.9592665433883667
40,40,0.00214903831621632,0.9779571890830994,0.005301672965288162,0.9409411549568176
41,41,0.002098972381092608,0.9784984588623047,0.001353511292109033,0.9853425025939941
42,42,0.0019829010558314623,0.9797512888908386,0.001695928796834778,0.9814952611923218
43,43,0.002040052009280771,0.9791742563247681,0.003368781653989572,0.9628806710243225
44,44,0.002092189039569348,0.9786595702171326,0.0012707295354630332,0.98618084192276
45,45,0.0017473220922984182,0.982219398021698,0.0015700694893894251,0.9826518893241882
46,46,0.0017251153360120953,0.9823834300041199,0.0011641372166195652,0.9873442649841309
47,47,0.0015363748311065138,0.9843756556510925,0.0015679281787015498,0.9827609658241272
48,48,0.0018900385405868291,0.9807706475257874,0.00154769967411994,0.9828951954841614
49,49,0.0014111896995455027,0.9856551289558411,0.0014741320374014322,0.9837489128112793
50,50,0.0013717657020315527,0.9860477447509766,0.0012676084406848531,0.9861421585083008
51,51,0.0014163742982782424,0.9855979084968567,0.0011653614110400667,0.9872276186943054
52,52,0.001628989264369011,0.9834015965461731,0.0037560487471637316,0.9585685133934021
53,53,0.001944403950124979,0.9801667332649231,0.0016224624814640265,0.9823774099349976
54,54,0.0013632751242257655,0.9861595630645752,0.0010793878591357497,0.988287627696991
55,55,0.0015974920839071274,0.983803391456604,0.0012790820164809702,0.9862698316574097
56,56,0.0015456147463992237,0.9843465685844421,0.0011421620711189462,0.9875480532646179
57,57,0.0011763835281599314,0.9880887269973755,0.0020647066266974434,0.9775766730308533
58,58,0.0010561603258829565,0.9893030524253845,0.0014191959453455638,0.9844377040863037
59,59,0.0010856640075799077,0.9890163540840149,0.0015126801990845706,0.9833647012710571
60,60,0.0011200935682281852,0.9886509776115417,0.00073915884422604,0.9920070171356201
61,61,0.0009457163503393531,0.990439772605896,0.000965607203397667,0.9895911812782288
62,62,0.0015739357839338482,0.9840028882026672,0.001202597271912964,0.9869446158409119
63,63,0.0012385996081866323,0.9874415397644043,0.0016444973880425096,0.9821011424064636
64,64,0.0009860738795250655,0.9900148510932922,0.0007507648024329683,0.9918543696403503
65,65,0.000853387525305152,0.9914085268974304,0.000747798671000055,0.992123007774353
66,66,0.0009303168838378042,0.9905959963798523,0.0016220903380599339,0.9820321202278137
67,67,0.0010140997939743102,0.9897381663322449,0.0009047537641890813,0.99031001329422
68,68,0.0008790197535417974,0.9911292791366577,0.0007804489305272,0.9915933609008789
69,69,0.0010140617124270647,0.9897688627243042,0.0016711275675334036,0.9816630482673645
70,70,0.001018217320088297,0.9897466897964478,0.0011558734549907967,0.987754762172699
71,71,0.0007808356171008199,0.9921508431434631,0.0006082820355004515,0.9934380054473877
72,72,0.0007205062797293067,0.9927290081977844,0.0010771226025099168,0.9881266951560974
73,73,0.0007355623112525791,0.9925941824913025,0.0006481975542556029,0.993025004863739
74,74,0.0007173242652788758,0.9927557706832886,0.0005692413133147056,0.9938215613365173
75,75,0.0005684158252552151,0.9943015575408936,0.000513726696226513,0.9944623708724976
76,76,0.0005146571543300524,0.9948461055755615,0.00047762810299900593,0.9948170185089111
77,77,0.0005183970532380045,0.9947958588600159,0.0004673954827012494,0.9949555397033691
78,78,0.00047776049573440105,0.9952114820480347,0.0005348993345251074,0.9942533373832703
79,79,0.00048221464268863204,0.9951663613319397,0.0004808350895473268,0.9948191046714783
80,80,0.0005190928678493946,0.9947808384895325,0.000406888652833004,0.9956350922584534
81,81,0.0004035858343122527,0.9959684610366821,0.0004978722417945391,0.9946224689483643
82,82,0.0003608216409338638,0.9964033365249634,0.0003896185680787312,0.9958056807518005
83,83,0.0003137329489691183,0.9968900084495544,0.0004885514481429709,0.9947344064712524
84,84,0.00036043608654290436,0.9964038133621216,0.00045330467946769204,0.9951150417327881
85,85,0.0003095974299358204,0.9969311356544495,0.0004051571540912846,0.9956218004226685
86,86,0.00030969392927363514,0.9969245195388794,0.0003801841639869963,0.9958943128585815
87,87,0.0003090729604009539,0.9969375729560852,0.00043110709339089226,0.9953938722610474
88,88,0.00025227678171359,0.9975129961967468,0.000367071374967054,0.9960340857505798
89,89,0.0002394898203201592,0.9976473450660706,0.0003491529155326134,0.9962711930274963
90,90,0.0002287876547779888,0.9977585673332214,0.00035475336881063413,0.9961987137794495
91,91,0.00022075723716989158,0.9978369474411011,0.000362788842721784,0.9961326122283936
92,92,0.00021302661811932922,0.9979122877120972,0.0003781274554057745,0.9958887696266174
93,93,0.00019467578461626543,0.9981111288070679,0.0003631911640695762,0.9961234927177429
94,94,0.00019094056088943034,0.998141884803772,0.0003399187930881453,0.9963611960411072
95,95,0.00018228055076906458,0.998232364654541,0.00034841433853216586,0.9962672591209412
96,96,0.0001805784492753446,0.9982521533966064,0.00034910752992800553,0.9962548017501831
97,97,0.00017842903436394409,0.998272716999054,0.0003482305178295064,0.9962407946586609
98,98,0.00018172834464348853,0.9982343316078186,0.00032642995574860834,0.9965062141418457
99,99,0.00017628190101822837,0.9982889294624329,0.0003388193003956985,0.9963749051094055
